연도,분기,행정동코드,행정동명,당월매출금액
2025,1,11530550,구로4동,51127113489
2025,1,11530560,구로5동,94419448361
2025,1,11530595,가리봉동,16178455726
2025,1,11530720,고척1동,53303795983
2025,1,11530730,고척2동,28239325028
2025,1,11530740,개봉1동,28771641302
2025,1,11530750,개봉2동,27087008819
2025,1,11530760,개봉3동,17165325024
2025,1,11530770,오류1동,33350674177
2025,1,11530780,오류2동,21249376688
2025,1,11530790,수궁동,12061466366
2025,1,11530800,항동,99106707
2025,1,11545510,가산동,779675602385
2025,1,11545610,독산1동,239211537283
2025,1,11545620,독산2동,19226458189
2025,1,11545630,독산3동,34531821247
2025,1,11545640,독산4동,15591006244
2025,1,11545670,시흥1동,83654252551
2025,1,11545680,시흥2동,4815324707
2025,1,11545690,시흥3동,9683790504
2025,1,11545700,시흥4동,11870267988
2025,1,11545710,시흥5동,25228567779
2025,1,11560515,영등포본동,55726109429
2025,1,11560535,영등포동,270676315454
2025,1,11560540,여의동,329861146986
2025,1,11560550,당산1동,155934975738
2025,1,11560560,당산2동,55052840405
2025,1,11560585,도림동,14574238515
2025,1,11560605,문래동,147389324251
2025,1,11560610,양평1동,26334593000
2025,1,11560620,양평2동,73590326943
2025,1,11560630,신길1동,29549629870
2025,1,11560650,신길3동,20167854782
2025,1,11560660,신길4동,10176097922
2025,1,11560670,신길5동,12512539165
2025,1,11560680,신길6동,33691010202
2025,1,11560690,신길7동,8547082381
2025,1,11560700,대림1동,28662251081
2025,1,11560710,대림2동,37314191153
2025,1,11560720,대림3동,128600236556
2025,1,11590510,노량진1동,292065706992
2025,1,11590520,노량진2동,786076830575
2025,1,11590530,상도1동,54773449536
2025,1,11590540,상도2동,23551112589
2025,1,11590550,상도3동,46262661991
2025,1,11590560,상도4동,20150836708
2025,1,11590605,흑석동,47060981492
2025,1,11590620,사당1동,63241529597
2025,1,11590630,사당2동,73951582397
2025,1,11590640,사당3동,13555223780
2025,1,11590650,사당4동,22106885707
2025,1,11590651,사당5동,5136326174
2025,1,11590660,대방동,56085617396
2025,1,11590670,신대방1동,17915547379
2025,1,11590680,신대방2동,34630548924
2025,1,11620525,보라매동,22439737163
2025,1,11620545,청림동,3224305796
2025,1,11620565,성현동,10662842561
2025,1,11620575,행운동,39208172404
2025,1,11620585,낙성대동,46643583120
2025,1,11620595,청룡동,65553436375
2025,1,11620605,은천동,33730972193
2025,1,11620615,중앙동,36009200885
2025,1,11620625,인헌동,38937941011
2025,1,11620630,남현동,27176296414
2025,1,11620645,서원동,53022018036
2025,1,11620655,신원동,20367245955
2025,1,11620665,서림동,13198777287
2025,1,11620685,신사동,27308884732
2025,1,11620695,신림동,62731911740
2025,1,11620715,난향동,3922800972
2025,1,11620725,조원동,80402775376
2025,1,11620735,대학동,26354923124
2025,1,11620745,삼성동,10585991140
2025,1,11620765,미성동,25012753843
2025,1,11620775,난곡동,18657898375
2025,1,11650510,서초1동,67194795457
2025,1,11650520,서초2동,130807570230
2025,1,11650530,서초3동,186747927671
2025,1,11650531,서초4동,193517873004
2025,1,11650540,잠원동,79821291030
2025,1,11650550,반포본동,1244907593
2025,1,11650560,반포1동,82512868257
2025,1,11650570,반포2동,31397590315
2025,1,11650580,반포3동,97487324764
2025,1,11650581,반포4동,108433537431
2025,1,11650590,방배본동,54444427639
2025,1,11650600,방배1동,65278928902
2025,1,11650610,방배2동,44436707066
2025,1,11650620,방배3동,25146489084
2025,1,11650621,방배4동,59332451127
2025,1,11650651,양재1동,114811580439
2025,1,11650652,양재2동,123614693857
2025,1,11650660,내곡동,5342680643
2025,1,11680510,신사동,271557682586
2025,1,11680521,논현1동,249809595858
2025,1,11680531,논현2동,189593521267
2025,1,11680545,압구정동,332235729758
2025,1,11680565,청담동,273419421548
2025,1,11680580,삼성1동,202422413996
2025,1,11680590,삼성2동,84759592539
2025,1,11680600,대치1동,131306909159
2025,1,11680610,대치2동,190081782314
2025,1,11680630,대치4동,209861410866
2025,1,11680640,역삼1동,516668477860
2025,1,11680650,역삼2동,89701553146
2025,1,11680655,도곡1동,65907401293
2025,1,11680656,도곡2동,62982633844
2025,1,11680660,개포1동,513305303
2025,1,11680670,개포2동,30112914098
2025,1,11680690,개포4동,51585929763
2025,1,11680700,세곡동,36306762644
2025,1,11680720,일원본동,11247766122
2025,1,11680730,일원1동,30840844482
2025,1,11680740,일원2동,4127254235
2025,1,11680750,수서동,55085515767
2025,1,11710510,풍납1동,10071106155
2025,1,11710520,풍납2동,23360880965
2025,1,11710531,거여1동,13396690296
2025,1,11710532,거여2동,24496890772
2025,1,11710540,마천1동,29146793547
2025,1,11710550,마천2동,40273404936
2025,1,11710561,방이1동,47240953289
2025,1,11710562,방이2동,120417797479
2025,1,11710566,오륜동,4789773060
2025,1,11710570,오금동,62100005893
2025,1,11710580,송파1동,63744781994
2025,1,11710590,송파2동,25164230041
2025,1,11710600,석촌동,90925162199
2025,1,11710610,삼전동,71213475796
2025,1,11710620,가락본동,68941076182
2025,1,11710631,가락1동,427625152440
2025,1,11710632,가락2동,54657394582
2025,1,11710641,문정1동,29154467543
2025,1,11710642,문정2동,144368670295
2025,1,11710646,장지동,31803789449
2025,1,11710647,위례동,6467281452
2025,1,11710650,잠실본동,156244350035
2025,1,11710670,잠실2동,60625338408
2025,1,11710680,잠실3동,80099402605
2025,1,11710690,잠실4동,12183962281
2025,1,11710710,잠실6동,247447500887
2025,1,11710720,잠실7동,4743287121
2025,1,11740515,강일동,13905310924
2025,1,11740520,상일동,16306087945
2025,1,11740530,명일1동,59900158544
2025,1,11740540,명일2동,79679277045
2025,1,11740550,고덕1동,8157962121
2025,1,11740560,고덕2동,22846490828
2025,1,11740570,암사1동,36428422071
2025,1,11740580,암사2동,22491791355
2025,1,11740590,암사3동,18585951621
2025,1,11740600,천호1동,27921469784
2025,1,11740610,천호2동,140955565960
2025,1,11740620,천호3동,36656651389
2025,1,11740640,성내1동,42461414323
2025,1,11740650,성내2동,49883353473
2025,1,11740660,성내3동,77741520086
2025,1,11740685,길동,102696143265
2025,1,11740690,둔촌1동,7330472554
2025,1,11740700,둔촌2동,23539501655
2025,2,11110515,청운효자동,25100514283
2025,2,11110530,사직동,107789514879
2025,2,11110540,삼청동,45548166890
2025,2,11110550,부암동,8025398635
2025,2,11110560,평창동,8578056602
2025,2,11110570,무악동,7725810491
2025,2,11110580,교남동,10043710283
2025,2,11110600,가회동,30991668834
2025,2,11110615,종로1?2?3?4가동,535775026908
2025,2,11110630,종로5?6가동,108022381317
2025,2,11110640,이화동,35803607595
2025,2,11110650,혜화동,52568572978
2025,2,11110670,창신1동,73849243135
2025,2,11110680,창신2동,12022572984
2025,2,11110690,창신3동,447924353
2025,2,11110700,숭인1동,4314685043
2025,2,11110710,숭인2동,25944903657
2025,2,11140520,소공동,171081569533
2025,2,11140540,회현동,244672457814
2025,2,11140550,명동,233963257888
2025,2,11140570,필동,36712861459
2025,2,11140580,장충동,21721171502
2025,2,11140590,광희동,170788135689
2025,2,11140605,을지로동,228956426187
2025,2,11140615,신당동,81762955912
2025,2,11140625,다산동,39209517210
2025,2,11140635,약수동,31690201947
2025,2,11140645,청구동,8976285413
2025,2,11140650,신당5동,27423218713
2025,2,11140665,동화동,29505095043
2025,2,11140670,황학동,53747204736
2025,2,11140680,중림동,30910695029
2025,2,11170510,후암동,24105794460
2025,2,11170520,용산2가동,15653817937
2025,2,11170530,남영동,65395434843
2025,2,11170555,청파동,39803887283
2025,2,11170560,원효로1동,122127904479
2025,2,11170570,원효로2동,53001878818
2025,2,11170580,효창동,11585457990
2025,2,11170590,용문동,28979981758
2025,2,11170625,한강로동,574178162363
2025,2,11170630,이촌1동,33362171278
2025,2,11170640,이촌2동,5434511926
2025,2,11170650,이태원1동,74213540482
2025,2,11170660,이태원2동,16793248627
2025,2,11170685,한남동,91149672671
2025,2,11170690,서빙고동,6096664429
2025,2,11170700,보광동,9352990591
2025,2,11200520,왕십리2동,13405542933
2025,2,11200535,왕십리도선동,37559431980
2025,2,11200540,마장동,25700979016
2025,2,11200550,사근동,38993245568
2025,2,11200560,행당1동,40469976621
2025,2,11200570,행당2동,5487786282
2025,2,11200580,응봉동,2612695113
2025,2,11200590,금호1가동,5201430311
2025,2,11200615,금호2?3가동,17263300660
2025,2,11200620,금호4가동,17173124684
2025,2,11200645,옥수동,13526452819
2025,2,11200650,성수1가1동,20313380015
2025,2,11200660,성수1가2동,86421765365
2025,2,11200670,성수2가1동,86826655251
2025,2,11200690,성수2가3동,113988584588
2025,2,11200720,송정동,7023971396
2025,2,11200790,용답동,33288656504
2025,2,11215710,화양동,87806346048
2025,2,11215730,군자동,42565086810
2025,2,11215740,중곡1동,56521321821
2025,2,11215750,중곡2동,39023796149
2025,2,11215760,중곡3동,17794863562
2025,2,11215770,중곡4동,30942721715
2025,2,11215780,능동,22824047096
2025,2,11215810,광장동,39905931131
2025,2,11215820,자양1동,42480717772
2025,2,11215830,자양2동,18415727756
2025,2,11215840,자양3동,43620730288
2025,2,11215847,자양4동,43914770792
2025,2,11215850,구의1동,53711547836
2025,2,11215860,구의2동,30969383582
2025,2,11215870,구의3동,126228000472
2025,2,11230536,용신동,111146990875
2025,2,11230545,제기동,814691624441
2025,2,11230560,전농1동,50535471785
2025,2,11230570,전농2동,13484507260
2025,2,11230600,답십리1동,39603242217
2025,2,11230610,답십리2동,28342598810
2025,2,11230650,장안1동,171661071230
2025,2,11230660,장안2동,92636023769
2025,2,11230705,청량리동,56568557596
2025,2,11230710,회기동,31196514311
2025,2,11230720,휘경1동,19142513475
2025,2,11230730,휘경2동,15732589968
2025,2,11230740,이문1동,28109814242
2025,2,11230750,이문2동,7594861786
2025,2,11260520,면목2동,23843150963
2025,2,11260540,면목4동,11672554923
2025,2,11260550,면목5동,8079805398
2025,2,11260565,면목본동,57676691158
2025,2,11260570,면목7동,43826441781
2025,2,11260575,면목3?8동,40881385026
2025,2,11260580,상봉1동,11109194432
2025,2,11260590,상봉2동,73374822357
2025,2,11260600,중화1동,22674758481
2025,2,11260610,중화2동,38057488322
2025,2,11260620,묵1동,41380439583
2025,2,11260630,묵2동,29307965147
2025,2,11260655,망우본동,68534230521
2025,2,11260660,망우3동,15496722608
2025,2,11260680,신내1동,36848567878
2025,2,11260690,신내2동,35117985464
2025,2,11290525,성북동,30798813932
2025,2,11290555,삼선동,64186924759
2025,2,11290575,동선동,61088001191
2025,2,11290580,돈암1동,8143396208
2025,2,11290590,돈암2동,7015915563
2025,2,11290600,안암동,43709769865
2025,2,11290610,보문동,15124536060
2025,2,11290620,정릉1동,10863634954
2025,2,11290630,정릉2동,14728515165
2025,2,11290640,정릉3동,11562556887
2025,2,11290650,정릉4동,20964688343
2025,2,11290660,길음1동,12252237544
2025,2,11290685,길음2동,20667503077
2025,2,11290705,종암동,35783340833
2025,2,11290715,월곡1동,18100222261
2025,2,11290725,월곡2동,27535782431
2025,2,11290760,장위1동,11038683574
2025,2,11290770,장위2동,12632406039
2025,2,11290780,장위3동,9838143598
2025,2,11290810,석관동,41581376984
2025,2,11305534,삼양동,19655743017
2025,2,11305535,미아동,46244769882
2025,2,11305545,송중동,81362926678
2025,2,11305555,송천동,40647482378
2025,2,11305575,삼각산동,12365794158
2025,2,11305595,번1동,59663721251
2025,2,11305603,번2동,4775181761
2025,2,11305608,번3동,12792121129
2025,2,11305615,수유1동,60577130994
2025,2,11305625,수유2동,24063331735
2025,2,11305635,수유3동,92976787974
2025,2,11305645,우이동,29975878021
2025,2,11305660,인수동,21220462248
2025,2,11320511,창1동,27966299361
2025,2,11320512,창2동,19748416667
2025,2,11320513,창3동,16171793381
2025,2,11320514,창4동,23035927657
2025,2,11320515,창5동,58027800590
2025,2,11320521,도봉1동,47417732898
2025,2,11320522,도봉2동,12421261817
2025,2,11320660,쌍문1동,12100144061
2025,2,11320670,쌍문2동,24695224858
2025,2,11320680,쌍문3동,32321799911
2025,2,11320681,쌍문4동,13552149607
2025,2,11320690,방학1동,52459400397
2025,2,11320700,방학2동,55886036173
2025,2,11320710,방학3동,13721347979
2025,2,11350560,월계1동,23477374714
2025,2,11350570,월계2동,4685768991
2025,2,11350580,월계3동,8654487110
2025,2,11350595,공릉1동,63880482473
2025,2,11350600,공릉2동,42920782538
2025,2,11350611,하계1동,54717211111
2025,2,11350612,하계2동,2531094400
2025,2,11350619,중계본동,42408197090
2025,2,11350621,중계1동,10813864618
2025,2,11350624,중계4동,42098980391
2025,2,11350625,중계2?3동,53564935304
2025,2,11350630,상계1동,44468992740
2025,2,11350640,상계2동,89051952483
2025,2,11350665,상계3?4동,13175337020
2025,2,11350670,상계5동,23076571632
2025,2,11350695,상계6?7동,102417564074
2025,2,11350700,상계8동,12596204062
2025,2,11350710,상계9동,19170768113
2025,2,11350720,상계10동,4472898527
2025,2,11380510,녹번동,46281493167
2025,2,11380520,불광1동,48123144229
2025,2,11380530,불광2동,31209140822
2025,2,11380551,갈현1동,42352350905
2025,2,11380552,갈현2동,54536792390
2025,2,11380560,구산동,15942492037
2025,2,11380570,대조동,62021750726
2025,2,11380580,응암1동,39674580705
2025,2,11380590,응암2동,17008363465
2025,2,11380600,응암3동,49361189618
2025,2,11380625,역촌동,38577214626
2025,2,11380631,신사1동,22756691621
2025,2,11380632,신사2동,13205170441
2025,2,11380640,증산동,12572112106
2025,2,11380650,수색동,6879792143
2025,2,11380690,진관동,28278156305
2025,2,11410520,천연동,18172027943
2025,2,11410555,북아현동,12893075362
2025,2,11410565,충현동,29670204275
2025,2,11410585,신촌동,129834861557
2025,2,11410615,연희동,59138607195
2025,2,11410620,홍제1동,19780872759
2025,2,11410640,홍제3동,56605990406
2025,2,11410655,홍제2동,9531034777
2025,2,11410660,홍은1동,18819621933
2025,2,11410685,홍은2동,21996740402
2025,2,11410690,남가좌1동,24638745992
2025,2,11410700,남가좌2동,29104025006
2025,2,11410710,북가좌1동,4531910556
2025,2,11410720,북가좌2동,37359484988
2025,2,11440555,아현동,38053174042
2025,2,11440565,공덕동,42901108937
2025,2,11440585,도화동,59281637662
2025,2,11440590,용강동,92648343208
2025,2,11440600,대흥동,51999538401
2025,2,11440610,염리동,22389707232
2025,2,11440630,신수동,16232086135
2025,2,11440655,서강동,36766903724
2025,2,11440660,서교동,354012863607
2025,2,11440680,합정동,68985293240
2025,2,11440690,망원1동,50209756882
2025,2,11440700,망원2동,29435326372
2025,2,11440710,연남동,34137596066
2025,2,11440720,성산1동,27160329004
2025,2,11440730,성산2동,34936327832
2025,2,11440740,상암동,77729923977
2025,2,11470510,목1동,79866831078
2025,2,11470520,목2동,27493047765
2025,2,11470530,목3동,33671925790
2025,2,11470540,목4동,27949468935
2025,2,11470550,목5동,72969957824
2025,2,11470560,신월1동,29764719737
2025,2,11470570,신월2동,15545807969
2025,2,11470580,신월3동,10427422850
2025,2,11470590,신월4동,19215296372
2025,2,11470600,신월5동,14514615970
2025,2,11470610,신월6동,19406649953
